event_id,country_id,provstate,city,crit1,crit2,crit3,doubtterr,alternative_id,multiple,success,suicide,nkill,nkillus,nkillter
202007010035,160,Negros Oriental,Luz,1,1,0,1,1,0,1,0,1,0,0
202007010040,228,Ad Dali,Jarz,1,1,1,0,0,0,1,0,0,0,0
202007010041,183,Western Cape,Cape Town,1,1,1,0,0,0,1,0,2,0,0
202007010049,95,Basra,Zubair,1,1,1,0,0,0,1,0,0,0,0
202007020002,4,Nangarhar,Jalalabad,1,1,1,0,0,0,0,0,0,0,0
202007020006,147,Borno,Damasak,1,1,1,0,0,0,1,0,2,0,0
202007020010,37,Central,Yaounde,1,1,1,0,0,0,1,0,0,0,0
202007020011,123,Mopti,Gouari,1,1,0,1,1,0,1,0,7,0,0
202007020012,160,Maguindanao,Labu-Labu,1,1,0,1,1,0,1,0,1,0,0
202007020013,160,Maguindanao,Iganagampong,1,1,1,0,0,0,1,0,0,0,0
202007020014,38,Ontario,Ottawa,1,1,1,0,0,0,0,1,0,0,0
202007020016,153,Khyber Pakhtunkhwa,Kamar Sar,1,1,1,0,0,0,1,0,1,0,0
202007020017,4,Kandahar,Halim Chun,1,1,1,0,0,0,1,0,6,0,0
202007020019,138,Rakhine,Rathedaung,1,1,1,1,5,0,1,0,1,0,0
202007030002,4,Baghlan,Kotal-e-Hafiz,1,1,1,0,0,0,1,0,2,0,0
202007030003,200,Aleppo,Afrin,1,1,1,0,0,0,1,0,1,0,0
202007030007,95,Saladin,Baiji,1,1,0,1,1,0,1,0,2,0,0
202007030008,209,Sakarya,Hendek,1,1,1,1,4,0,1,0,7,0,0
202007030012,4,Kabul,Kabul,1,1,1,0,0,0,1,0,1,0,0
202007030013,60,North Sinai,Gora,1,1,1,0,0,0,1,0,3,0,0
202007030017,160,Sultan Kudarat,Hinalaan,1,1,1,0,0,0,1,0,0,0,0
202007030018,160,Antique,Igbucagay,1,1,0,1,1,0,1,0,0,0,0
202007030028,214,Poltava,Poltava,1,1,1,0,0,0,1,0,0,0,0
202007030029,53,Limassol,Limassol,1,1,1,0,0,0,1,0,0,0,0
202007030032,229,South Kivu,Ziralo,1,1,1,0,0,0,1,0,0,0,0
202007040001,4,Herat,Ahmad Abad,1,1,1,0,0,0,1,0,3,0,0
202007040002,4,Kapisa,Mahmud Raqi,1,1,1,0,0,0,1,0,1,0,0
202007040003,4,Ghazni,Ghazni,1,1,1,0,0,0,1,0,2,0,1
202007040004,15,Lower Austria,Gerasdorf,0,1,1,1,5,0,1,0,1,0,0
202007040005,182,Banaadir,Mogadishu,1,1,1,0,0,0,1,1,1,0,1
202007040006,182,Bay,Baidoa,1,1,1,0,0,0,1,0,5,0,0
202007040007,229,Ituri,Matete,1,1,1,0,0,0,1,0,11,0,0
202007040012,60,North Sinai,Abu Tawilah,1,1,1,0,0,0,1,0,1,0,0
202007040013,200,Deir ez-Zor,Diban,1,1,1,0,0,0,1,0,0,0,0
202007040017,65,Amhara,Bati,1,1,1,0,0,0,1,0,0,0,0
202007040018,228,Amran,Jurfayn,1,1,1,0,0,0,1,0,4,0,1
202007040021,4,Kabul,Kabul,1,1,1,0,0,0,1,0,0,0,0
202007040022,4,Kandahar,Nadir Khan,1,1,0,1,1,0,0,0,5,0,5
202007040024,4,Daykundi,Zardgulan,1,1,1,0,0,0,1,0,2,0,0
202007040027,217,Indiana,Bloomington,1,1,1,1,4,0,1,0,0,0,0
202007050001,4,Zabul,Shinkay district,1,1,0,1,1,0,1,0,7,0,0
202007050003,4,Baghlan,Baghlani Jadid district,1,1,1,0,0,0,1,0,2,0,0
202007050005,123,Mopti,Pignari Bana,1,1,1,0,0,0,1,0,4,0,0
202007050006,182,Middle Shebelle,Galoley,1,1,1,0,0,0,1,0,1,0,0
202007050007,92,Jammu and Kashmir,Gangoo,1,1,1,0,0,0,1,0,0,0,0
202007050010,45,Huila,El Puente,1,1,1,0,0,0,1,0,2,0,0
202007050013,200,Aleppo,Afrin,1,1,1,0,0,0,1,0,1,0,0
202007050014,113,Tripoli,Ain Zara,1,1,1,0,0,0,1,0,0,0,0
202007050015,95,Baghdad,Baghdad,1,1,1,0,0,0,1,0,0,0,0
202007050016,95,Saladin,Taji,1,1,0,1,1,0,0,0,0,0,0
202007050017,95,Baghdad,Baghdad,1,1,1,0,0,0,0,0,0,0,0
202007050019,217,Missouri,Leeton,1,1,1,0,0,0,1,0,0,0,0
202007050022,92,Jharkhand,Barwadih,1,1,1,0,0,0,1,0,1,0,0
202007050023,78,Western Greece,Patras,1,1,1,0,0,0,0,0,0,0,0
202007050024,147,Nasarawa,Kadarko,1,1,1,0,0,0,1,0,0,0,0
202007050026,32,Grad Sofia,Sofia,1,1,1,0,0,0,1,0,0,0,0
202007060003,4,Herat,Shindand district,1,1,0,1,1,0,1,0,1,0,0
202007060004,95,Baghdad,Baghdad,1,1,1,0,0,0,1,0,1,0,0
202007060006,4,Zabul,Shahr-e Safa,1,1,1,0,0,1,1,0,6,0,0
202007060008,4,Logar,Puli Alam,1,1,1,0,0,0,0,0,0,0,0
202007060009,60,North Sinai,Abu Tawilah,1,1,1,0,0,1,1,1,4,0,1
202007060010,92,Jammu and Kashmir,Delina,1,1,1,0,0,0,1,0,0,0,0
202007060012,33,Centre-Nord,Barsalogho,1,1,1,0,0,1,1,0,1,0,0
202007060014,200,Deir ez-Zor,Shahil,1,1,1,0,0,0,1,0,1,0,0
202007060015,200,Deir ez-Zor,Abu Khashab,1,1,1,0,0,0,1,0,1,0,0
202007060016,92,Chhattisgarh,Kalepal,1,1,1,0,0,0,1,0,0,0,0
202007060017,160,Samar,Canvais,1,1,0,1,1,0,1,0,1,0,0
202007060018,92,Chhattisgarh,Gumiyapal,1,1,1,0,0,0,1,0,0,0,0
202007060019,60,North Sinai,Abu Tawilah,1,1,1,0,0,1,1,0,1,0,0
202007060022,4,Kabul,Pol-e Sufyan,1,1,1,0,0,0,1,0,1,0,1
202007060026,160,Surigao del Sur,Libas Sud,1,1,1,0,0,0,1,0,1,0,0
202007060031,33,Centre-Nord,Barsalogho,1,1,0,1,1,1,1,0,9,0,0
202007070001,4,Nangarhar,Kuz Kunar district,1,1,1,0,0,0,1,1,5,0,1
202007070002,4,Paktia,Karkin Khwla,1,1,0,1,1,0,1,0,1,0,0
202007070003,4,Kandahar,Kandahar,1,1,1,0,0,0,1,0,2,0,0
202007070004,4,Paktika,Sharana,0,1,1,1,2,0,1,0,6,0,0
202007070012,200,Raqqah,Tall Abyad,1,1,1,0,0,0,1,0,6,0,0
202007070013,147,Borno,Mainok,1,1,0,1,1,0,1,0,1,0,0
202007070017,123,Kidal,Tessalit district,1,1,1,0,0,0,1,0,0,0,0
202007070018,4,Nangarhar,Zawi,1,1,0,1,1,0,1,0,20,0,20
202007070019,147,Borno,Bulabulin,1,1,0,1,1,0,1,0,40,0,17
202007070020,155,West Bank,Migdal Oz,1,1,1,0,0,0,0,0,0,0,0
202007070022,182,Lower Shebelle,Janale,1,1,0,1,1,0,1,0,0,0,0
202007070023,95,Diyala,Jadidah,1,1,1,0,0,0,1,0,0,0,0
202007080001,4,Kandahar,Kandahar,1,1,1,0,0,1,1,0,5,0,2
202007080002,4,Kandahar,Kandahar,1,1,1,0,0,0,1,0,1,0,0
202007080003,4,Kandahar,Nakhoni,1,1,1,0,0,1,1,0,2,0,0
202007080004,4,Badghis,Gandah Ab,1,1,1,0,0,0,1,0,2,0,0
202007080005,4,Wardak,Kani Ezzat,1,1,1,0,0,0,1,0,1,0,0
202007080006,4,Kandahar,Shah Wali Kot district,1,1,1,0,0,0,1,1,4,0,1
202007080008,4,Ghazni,Dih Yak district,1,1,1,0,0,1,1,0,3,0,0
202007080013,4,Kabul,Kabul,1,1,1,0,0,0,1,0,0,0,0
202007080014,92,Jammu and Kashmir,Bandipora,1,1,1,0,0,0,1,0,3,0,0
202007080015,42,Lac,Kalama,1,1,0,1,1,0,1,0,8,0,0
202007080016,153,Khyber Pakhtunkhwa,Bara,1,1,1,0,0,0,0,0,0,0,0
202007080017,153,Sindh,Karachi,1,1,1,0,0,0,1,0,1,0,0
202007080018,205,Yala,Raman district,1,1,0,1,1,0,1,0,1,0,0
202007080019,182,Banaadir,Mogadishu,1,1,1,0,0,0,1,0,2,0,0
202007080021,160,Capiz,Tacayan,1,1,1,0,0,0,1,0,0,0,0
202007080022,228,Marib,Marib,1,1,1,0,0,0,0,0,0,0,0
202007080024,183,Western Cape,Paarl,1,1,1,0,0,0,1,0,0,0,0
202007080027,160,Isabela,Echague district,1,1,1,0,0,0,1,0,0,0,0
202007080029,228,Al Hudaydah,Din,1,1,1,0,0,0,1,0,1,0,0
202007080030,4,Kabul,Chahar Asyab district,1,1,1,0,0,0,1,0,1,0,0
202007090002,4,Baghlan,Chashma Sher,1,1,0,1,1,0,1,0,4,0,0
202007090005,4,Kandahar,Dand,1,1,1,0,0,0,1,0,2,0,0
202007090006,4,Badghis,Baghbanan,1,1,1,0,0,0,1,0,1,0,0
202007090008,4,Wardak,Sheikhabad,1,1,0,1,1,0,1,1,1,0,1
202007090010,92,Jammu and Kashmir,Ladhu,1,1,1,0,0,0,1,0,0,0,0
202007090011,160,Maguindanao,Shariff Aguak,1,1,1,0,0,0,1,0,2,0,0
202007090012,92,Jammu and Kashmir,Hakbara,1,1,1,0,0,0,0,0,0,0,0
202007090013,160,Misamis Occidental,Small Potongan,1,1,1,0,0,0,1,0,2,0,1
202007090017,160,Surigao del Sur,Mabuhay,0,1,1,1,2,0,1,0,1,0,0
202007090018,104,Garissa,Korakora,1,1,1,0,0,1,1,0,0,0,0
202007090022,37,South-West,Banga Bakundu,1,1,1,0,0,0,1,0,1,0,0
202007090024,104,Garissa,Korakora,1,1,1,0,0,1,0,0,0,0,0
202007090025,4,Nangarhar,Jalalabad,1,1,1,0,0,0,1,0,1,0,0
202007090026,4,Nangarhar,Jalalabad,1,1,1,0,0,0,1,0,3,0,0
202007090027,4,Baghlan,Khinjan district,1,1,1,0,0,0,0,0,0,0,0
202007090028,160,Antique,Busog,1,1,1,0,0,0,1,0,1,0,0
202007090029,153,Sindh,Karachi,1,1,1,1,4,0,0,0,0,0,0
202007090032,155,West Bank,Kifl Haris,1,1,0,1,5,0,0,0,1,0,1
202007090033,217,Pennsylvania,Mt. Lebanon,1,1,1,0,0,0,0,0,0,0,0
202007100001,4,Kandahar,Chalghor,1,1,1,0,0,0,1,0,3,0,0
202007100002,4,Badghis,Qala-i-Naw,1,1,1,0,0,0,1,0,1,0,0
202007100006,153,Khyber Pakhtunkhwa,Lower Dir district,1,1,1,0,0,0,1,0,1,0,0
202007100007,217,Alabama,Elkmont,1,1,1,0,0,0,1,0,0,0,0
202007100009,160,Batangas,Poblacion,1,1,1,0,0,0,1,0,1,0,0
202007100011,147,Kaduna,Chibob,1,1,1,0,0,0,1,0,9,0,0
202007100012,182,Lower Juba,Kismayo,1,1,1,0,0,0,1,0,1,0,0
202007100013,4,Wardak,Sultan Khel,1,1,1,1,5,0,1,0,3,0,0
202007100014,228,Al Hudaydah,Qatabah,1,1,1,0,0,0,1,0,2,0,0
202007100015,228,Al Hudaydah,Udayn,1,1,1,0,0,0,1,0,1,0,1
202007100019,92,Bihar,Haveli Kharagapur,1,1,1,0,0,0,1,0,2,0,0
202007100020,229,Ituri,Jitso,1,1,1,0,0,0,0,0,0,0,0
202007100021,229,North Kivu,Malyajame,1,1,1,0,0,0,1,0,1,0,0
202007100023,228,Marib,Marib,1,1,0,1,1,0,0,0,1,0,0
202007110002,4,Badghis,Qala-i-Naw,1,1,1,0,0,0,1,0,1,0,0
202007110003,4,Ghor,Barakhanah,1,1,1,0,0,0,1,0,1,0,0
202007110005,95,Diyala,Khalawi,1,1,0,1,1,0,1,0,3,0,0
202007110008,95,Al Qadisiyah,Najma,1,1,1,0,0,0,1,0,0,0,0
202007110013,4,Zabul,Qalat,1,1,1,0,0,0,1,0,3,0,0
202007110014,4,Kabul,Kabul,1,1,1,0,0,0,1,0,0,0,0
202007110016,147,Kaduna,Kidugu,1,1,1,0,0,1,1,0,12,0,0
202007110017,147,Kaduna,Kigudu,1,1,1,0,0,1,0,0,0,0,0
202007110018,200,Aleppo,Bab,1,1,1,0,0,0,1,0,0,0,0
202007110022,153,Balochistan,Mastung district,1,1,1,0,0,0,1,0,0,0,0
202007110025,229,North Kivu,Mangazi,1,1,1,0,0,0,1,0,2,0,0
202007110027,229,Ituri,Libi,1,1,1,0,0,1,0,0,0,0,0
202007110029,4,Paktia,Gardez,1,1,1,0,0,0,1,0,1,0,0
202007110031,228,Taizz,Turbah,1,1,0,1,1,0,0,0,0,0,0
202007110032,228,Shabwah,Bayhan,1,1,0,1,1,0,1,0,0,0,0
202007120002,4,Ghazni,Darah-ye Qiyaq,1,1,1,0,0,0,1,0,6,0,0
202007120003,92,Jammu and Kashmir,Chersu,1,1,1,0,0,0,0,0,0,0,0
202007120004,95,Diyala,Tawakul,1,1,0,1,1,0,1,0,2,0,0
202007120005,33,Est,Tapoa district,1,1,1,0,0,0,0,0,0,0,0
202007120006,217,Florida,Ocala,1,1,1,0,0,0,1,0,0,0,0
202007120008,86,Demerara-Mahaica,Georgetown,1,1,1,0,0,0,1,0,0,0,0
202007120009,229,Ituri,Abembi,1,1,1,0,0,0,1,0,6,0,0
202007120010,160,Palawan,Abongan,1,1,1,0,0,0,1,0,0,0,0
202007120011,4,Ghazni,Qarabagh district,1,1,1,0,0,0,1,0,1,0,0
202007120012,147,Kaduna,Ungwan Audu,1,1,1,0,0,0,1,0,1,0,0
202007120015,160,Negros Occidental,Buenavista,1,1,1,0,0,0,1,0,1,0,0
202007120016,153,Balochistan,Panjgur,1,1,1,0,0,0,1,0,1,0,0
202007120017,92,Jharkhand,Barkela,1,1,1,0,0,0,1,0,0,0,0
202007120019,228,Taizz,Qoz,1,1,1,0,0,0,1,0,0,0,0
202007120020,4,Ghazni,Mungor,1,1,0,1,1,1,0,0,5,0,5
202007120021,4,Ghazni,Khedokhel,1,1,0,1,1,1,1,0,3,0,3
202007120023,4,Kabul,Shakardara district,1,1,1,0,0,0,1,0,1,0,0
202007130001,4,Kunduz,Dobandi,1,1,0,1,1,1,1,0,5,0,2
202007130002,4,Kunduz,Dobandi,1,1,0,1,1,1,1,0,4,0,1
202007130004,4,Samangan,Aybak,1,1,1,0,0,0,1,1,16,0,4
202007130008,4,Ghor,Ahangaran,1,1,1,0,0,0,1,0,1,0,0
202007130010,4,Ghazni,Dehe Khodaydad,1,1,1,0,0,0,1,0,2,0,0
202007130014,4,Faryab,Bibi Ainah,1,1,1,0,0,0,1,0,4,0,0
202007130015,4,Balkh,Dehdadi district,1,1,0,1,1,0,1,0,4,0,0
202007130017,45,Huila,Pitalito,1,1,1,0,0,0,1,0,1,0,0
202007130018,214,Donetsk,Zaitseve,1,1,0,1,5,1,1,0,1,0,0
202007130019,214,Donetsk,Zaitseve,1,1,1,1,5,1,1,0,1,0,0
202007130020,182,Banaadir,Mogadishu,1,1,0,1,1,0,0,1,1,0,1
202007130021,37,South-West,Mmouck Leteh,1,1,1,0,0,0,1,0,0,0,0
202007130022,195,North Darfur,Fata Burnu,1,1,1,1,5,0,1,0,9,0,0
202007130025,95,Saladin,Balad,1,1,1,0,0,0,1,0,1,0,0
202007130026,110,Beqaa,Talya,1,1,0,1,1,1,1,0,1,0,0
202007130027,110,Beqaa,Britel,1,1,0,1,1,1,0,0,0,0,0
202007130028,110,Beqaa,Khudr,1,1,0,1,1,1,0,0,0,0,0
202007130029,110,Beqaa,Baalbek,1,1,0,1,1,1,0,0,0,0,0
202007130030,147,Borno,Auno,1,1,0,1,1,0,1,0,2,0,0
202007130035,147,Borno,Kumala,1,1,0,1,1,0,1,0,8,0,0
202007130036,92,Jharkhand,Barkela,1,1,0,1,1,0,1,0,0,0,0
202007130037,4,Kabul,Kabul,1,1,1,0,0,0,1,0,0,0,0
202007130038,4,Laghman,Mihtarlam,1,1,1,0,0,0,0,0,0,0,0
202007130040,45,Meta,El Progreso,1,1,1,0,0,0,1,0,1,0,0
202007130041,229,Ituri,Katanga,1,1,1,0,0,0,1,0,2,0,0
202007130042,195,South Kordofan,Murta,1,1,1,0,0,0,1,0,1,0,0
202007140003,4,Kunduz,Qirghiz,1,1,1,0,0,0,1,0,7,0,5
202007140005,200,Idlib,Arihah,1,1,0,1,1,0,1,0,0,0,0
202007140006,4,Kabul,Anargay,1,1,1,0,0,0,1,0,5,0,0
202007140007,4,Helmand,Sangin district,1,1,0,1,1,0,1,0,2,0,0
202007140014,92,Chhattisgarh,Mutheli,1,1,1,0,0,0,1,0,1,0,0
202007140015,205,Pattani,Lapho,1,1,0,1,1,0,1,0,1,0,0
202007140016,86,Upper Demerara-Berbice,Linden,1,1,1,0,0,0,1,0,0,0,0
202007140017,86,Pomeroon-Supenaam,Anna Regina,1,1,1,0,0,0,1,0,0,0,0
202007140018,153,Khyber Pakhtunkhwa,Kaga,1,1,1,0,0,0,1,0,0,0,0
202007140019,147,Nasarawa,Gudi,0,1,1,1,2,0,1,0,2,0,0
202007140025,228,Al Hudaydah,Hays,1,1,1,0,0,0,1,0,0,0,0
202007140027,147,Borno,Kautikari,1,1,1,0,0,0,1,0,0,0,0
202007140029,4,Balkh,Mazari Sharif,1,1,1,0,0,0,1,0,1,0,0
202007140030,69,Corsica,Bastia,1,1,1,0,0,0,1,0,0,0,0
202007150001,4,Parwan,Incho,1,1,1,0,0,0,1,0,2,0,0
202007150003,41,Nana-Mambere,Gedze,1,1,1,0,0,0,1,0,1,0,0
202007150006,138,Shan,Pan Kyan,1,1,1,0,0,0,1,0,0,0,0
202007150007,205,Pattani,Ban Maruad,1,1,1,0,0,0,1,0,0,0,0
202007150011,228,Marib,Marib,1,1,1,0,0,0,1,0,2,0,0
202007150019,4,Farah,Anar Dara district,1,1,1,0,0,0,1,0,1,0,0
202007160002,4,Kunduz,Naw Abad,1,1,0,1,1,0,1,0,1,0,0
202007160007,4,Ghazni,Ghazni,1,1,1,0,0,0,1,0,0,0,0
202007160009,229,South Kivu,Kipupu,1,0,1,1,3,1,1,0,18,0,0
202007160013,45,Huila,Algeciras district,1,1,1,0,0,0,1,0,4,0,0
202007160022,160,Samar,Sugod,1,1,1,0,0,0,0,0,0,0,0
202007160023,1004,Jonglei,Pajut,1,1,1,0,0,0,1,0,6,0,0
202007160024,603,Northern Ireland,Londonderry,1,1,1,0,0,1,1,0,0,0,0
202007160025,603,Northern Ireland,Londonderry,1,1,1,0,0,1,1,0,0,0,0
202007160027,229,Ituri,Belu,1,1,1,0,0,1,1,0,11,0,0
202007160028,229,Ituri,Bwakadi,1,1,1,0,0,1,1,0,2,0,0
202007160030,4,Samangan,Aybak,1,1,1,0,0,0,1,0,3,0,0
202007170001,4,Ghor,Garive Esfor,1,1,1,0,0,0,1,0,4,0,2
202007170016,78,Thessaly,Volos,1,1,1,0,0,0,1,0,0,0,0
202007170018,214,Kyiv,Kyiv,1,1,1,0,0,0,1,0,0,0,0
202007170019,155,West Bank,Beit El,1,1,1,0,0,0,1,0,0,0,0
202007170020,45,Cauca,Las Piramides,1,1,0,1,1,1,1,0,0,0,0
202007170021,45,Cauca,Miraflores,1,1,0,1,1,1,1,0,0,0,0
202007170022,45,Cauca,Corinto district,1,1,1,0,0,1,1,0,1,0,1
202007170023,141,Province 2,Siraha,1,1,1,0,0,0,0,0,0,0,0
202007170031,603,England,Bierley,1,1,1,0,0,0,1,0,0,0,0
202007170034,95,Basra,Basra,1,1,1,0,0,0,1,0,0,0,0
202007170035,95,Saladin,Naml,1,1,1,0,0,0,1,0,2,0,0
202007180001,4,Kapisa,Anarjoy,1,1,1,0,0,0,1,0,2,0,0
202007180002,4,Paktika,Ghaibato,1,1,1,0,0,0,1,0,4,0,0
202007180003,4,Uruzgan,Tarin Kot,1,1,1,0,0,0,1,0,3,0,0
202007180007,4,Faryab,Koh Sayad,1,1,1,0,0,0,1,0,1,0,0
202007180008,4,Kabul,Qala-e Musa,1,1,0,1,1,0,1,0,2,0,0
202007180010,4,Badghis,Gaz Qol,1,1,1,0,0,0,1,0,3,0,0
202007180012,4,Kabul,Musayi district,1,1,1,0,0,0,1,0,1,0,0
202007180013,153,Balochistan,Mashkel,0,1,1,1,2,0,1,0,2,0,0
202007180018,209,Hakkari,Bozyamac,1,1,0,1,1,0,1,0,0,0,0
202007180022,45,Cauca,Buenos Aires,1,1,1,0,0,0,1,0,2,0,0
202007180023,45,Cauca,San Isidro,1,1,1,0,0,0,1,0,1,0,0
202007180026,86,Demerara-Mahaica,Georgetown,1,1,1,0,0,0,1,0,0,0,0
202007180028,45,Norte de Santander,La Silla,1,1,0,1,1,0,1,0,2,0,0
202007180029,160,Negros Oriental,Sandayao,1,1,1,0,0,0,1,0,1,0,0
202007180030,229,Ituri,Wakoko,1,1,1,0,0,0,1,0,2,0,0
202007180031,229,Ituri,Limani,1,1,1,0,0,0,1,0,3,0,0
202007180032,229,Ituri,Okareba,1,1,1,0,0,0,1,0,0,0,0
202007180033,229,Ituri,Totso,1,1,1,0,0,0,0,0,0,0,0
202007180034,95,Al Anbar,Abu Ghraib district,1,1,0,1,1,0,1,0,1,0,0
202007180035,147,Borno,Kuburmbula,1,1,1,0,0,0,1,0,2,0,0
202007180036,182,Banaadir,Mogadishu,1,1,1,0,0,0,0,0,1,0,0
202007190004,200,Aleppo,Afrin,1,1,1,0,0,0,1,0,1,0,0
202007190005,200,Aleppo,Salameh,1,1,1,0,0,0,1,0,8,0,0
202007190006,182,Lower Shebelle,Janale,1,1,1,0,0,0,1,0,0,0,0
202007190007,33,Nord,Posso,1,1,1,0,0,0,1,0,5,0,4
202007190009,147,Kaduna,Kukum Daji,1,1,1,0,0,1,1,0,21,0,0
202007190013,147,Katsina,Jibia district,1,1,0,1,1,0,1,0,23,0,0
202007190014,95,Saladin,Jazirah,1,1,0,1,1,0,1,0,2,0,0
202007190015,95,Baghdad,Baghdad,1,1,1,0,0,0,1,0,0,0,0
202007190016,190,Vieux Fort,Pierrot,1,1,1,0,0,0,1,0,0,0,0
202007190017,4,Herat,Herat,1,1,1,0,0,0,0,0,1,0,1
202007190020,229,Maniema,Mushapano,1,1,1,0,0,0,1,0,0,0,0
202007190021,38,Quebec,Montreal,1,1,1,0,0,0,1,0,0,0,0
202007190026,4,Herat,Kohsan district,1,1,1,0,0,0,1,0,3,0,0
202007200001,4,Kunduz,Kunduz,1,1,1,0,0,1,1,0,9,0,4
202007200002,4,Baghlan,Golmiran,1,1,1,0,0,0,1,0,1,0,0
202007200008,4,Kandahar,Shekhan,1,1,0,1,1,0,0,0,5,0,5
202007200010,95,Baghdad,Baghdad,1,1,1,0,0,0,1,0,0,0,0
202007200011,4,Wardak,Saydabad district,1,1,0,1,1,0,1,1,9,0,1
202007200012,33,Est,Tankoualou,1,1,0,1,1,0,1,0,2,0,0
202007200014,147,Plateau,Barakin Ladi,1,1,1,0,0,0,1,0,1,0,0
202007200015,147,Kaduna,Gora,1,1,1,0,0,0,1,0,10,0,0
202007200016,160,Surigao del Norte,Camp Edward,1,1,1,0,0,0,1,0,1,0,1
202007200017,182,Bay,Burhakaba,1,1,1,0,0,0,1,0,1,0,0
202007200018,229,Ituri,Mayolo,1,1,1,0,0,0,1,0,5,0,0
202007200019,95,Diyala,Babilan,1,1,0,1,1,0,1,0,1,0,0
202007200020,57,Saint George,Roseau,0,1,1,1,2,0,1,0,0,0,0
202007200021,229,Ituri,Murobia,1,1,1,0,0,0,1,0,4,0,0
202007200023,95,Kirkuk,Kirkuk,1,1,1,0,0,0,1,0,0,0,0
202007200027,4,Paktika,Urgun district,1,1,0,1,1,0,1,0,7,0,7
202007210001,4,Nimroz,Chakhansur district,1,1,1,0,0,0,1,0,12,0,6
202007210002,4,Helmand,Kacha,1,1,1,0,0,0,1,0,2,0,0
202007210003,4,Ghazni,Arzo,1,1,1,0,0,0,1,0,1,0,0
202007210004,4,Baghlan,Puli Khumri,1,1,1,0,0,0,1,0,1,0,0
202007210005,4,Helmand,Nahri Saraj district,1,1,0,1,1,1,1,1,6,0,4
202007210007,153,Balochistan,Turbat,1,1,1,0,0,0,1,0,1,0,0
202007210009,60,North Sinai,Raba,1,1,0,1,1,1,1,1,20,0,18
202007210011,92,Jammu and Kashmir,Kalal,1,1,0,1,1,0,1,0,0,0,0
202007210014,214,Chernivtsi,Lutsk,1,1,1,1,4,0,1,0,0,0,0
202007210015,214,Kyiv,Kyiv,1,1,1,0,0,0,0,0,0,0,0
202007210016,60,North Sinai,Merih,1,1,1,0,0,1,1,0,0,0,0
202007210017,60,North Sinai,Qatiya,1,1,1,0,0,1,1,0,0,0,0
202007210018,60,North Sinai,Rabaa,1,1,1,0,0,1,1,0,0,0,0
202007210019,153,Khyber Pakhtunkhwa,North Waziristan district,1,1,0,1,1,0,1,0,3,0,1
202007210020,160,Negros Oriental,Magsaysay,1,1,1,0,0,0,1,0,2,0,0
202007210021,160,Zamboanga del Norte,Delusom,1,1,1,0,0,0,0,0,0,0,0
202007210022,229,Ituri,Andasia,1,1,1,0,0,0,1,0,7,0,0
202007210023,92,Telangana,Kothagudem,1,1,1,0,0,0,1,0,0,0,0
202007210025,229,Ituri,Subadelwa,1,1,1,0,0,0,1,0,6,0,0
202007210026,141,Sudurpashchim,Dhangadhi,1,1,1,0,0,0,0,0,0,0,0
202007210027,141,Sudurpashchim,Dhangadhi,1,1,1,0,0,0,0,0,0,0,0
202007210028,141,Sudurpashchim,Dhangadhi,1,1,1,0,0,0,0,0,0,0,0
202007210029,141,Sudurpashchim,Dhangadhi,1,1,1,0,0,0,0,0,0,0,0
202007210033,4,Kandahar,Shah Wali Kot district,1,1,1,0,0,0,1,0,1,0,0
202007210034,4,Kandahar,Shah Wali Kot district,1,1,1,0,0,0,1,0,1,0,0
202007210035,4,Helmand,Ab Pashak,1,1,1,0,0,0,1,0,2,0,0
202007220001,4,Kandahar,Kandahar,1,1,1,0,0,0,1,0,1,0,0
202007220002,4,Uruzgan,Khas Uruzgan district,1,1,0,1,1,0,1,0,7,0,0
202007220003,4,Baghlan,Puli Khumri,1,1,0,1,1,0,1,0,4,0,0
202007220004,4,Kandahar,Shifa,1,1,1,0,0,0,1,0,3,0,0
202007220005,4,Kandahar,Jilawur,1,1,1,0,0,0,1,0,2,0,0
202007220006,4,Herat,Estow,1,1,1,0,0,0,1,0,2,0,0
202007220016,104,Garissa,Yumbis,1,1,1,0,0,1,1,0,6,0,5
202007220017,160,Misamis Oriental,Besigan,1,1,1,0,0,0,1,0,1,0,0
202007220018,95,Dhi Qar,Batha,1,1,1,0,0,0,1,0,0,0,0
202007220019,45,Valle del Cauca,Jamundi district,1,1,1,0,0,0,0,0,0,0,0
202007220020,92,Jammu and Kashmir,Farrah,1,1,1,0,0,0,1,0,1,0,0
202007220021,86,Demerara-Mahaica,Georgetown,1,1,1,0,0,0,1,0,0,0,0
202007220022,228,Taizz,Mukha,1,1,0,1,1,0,1,0,0,0,0
202007220024,214,Rivne,Kostopil,1,1,1,1,2,0,1,0,0,0,0
202007220026,603,Northern Ireland,Craigavon,1,1,1,0,0,0,1,0,0,0,0
202007220027,92,Chhattisgarh,Dantewada,1,1,1,0,0,0,1,0,2,0,2
202007220028,104,Garissa,Banane,1,1,1,0,0,1,1,0,0,0,0
202007220029,104,Garissa,Yumbis,1,1,0,1,1,1,1,0,0,0,0
202007220030,104,Garissa,Yumbis,1,1,1,0,0,1,1,0,0,0,0
202007220032,229,Ituri,Mayolo,1,1,1,0,0,0,0,0,0,0,0
202007230006,4,Ghazni,Arzo,1,1,1,0,0,0,1,0,3,0,0
202007230011,153,Khyber Pakhtunkhwa,Parachinar,1,1,1,0,0,0,1,0,0,0,0
202007230012,123,Timbuktu,Gossi,1,1,0,1,1,0,1,1,2,0,1
